Contract_ID,Lessee_ID,Owner_ID,WH_ID,Start_date,End_date,NumSkids,StorPref,TotPrice,Deposit,Status
22104,4248,25439,145,4/4/2018,7/31/2018,92,climate_controlled,1770.27,177.027,Declined
22105,31889,17630,127,10/4/2018,12/18/2018,88,dry,2464.96,246.496,Accepted
22106,29426,11638,84,10/3/2018,11/23/2018,81,dry,1521.11,152.111,Accepted
22107,17673,10853,80,4/19/2018,4/20/2018,123,climate_controlled,43.35,4.335,Accepted
22108,5908,11644,328,3/10/2018,5/13/2018,95,dry,3677.98,367.798,Active
22109,14095,34694,365,5/2/2018,9/11/2018,79,cooler,2358.73,235.873,Pending
22110,7809,7541,313,2/21/2018,10/20/2018,124,climate_controlled,7859.9,785.99,Declined
22111,38813,17744,348,11/16/2018,12/1/2018,69,dry,598.88,59.888,Pending
22112,14445,23552,299,3/24/2018,9/17/2018,86,climate_controlled,10809.71,1080.971,Accepted
22113,17870,24442,212,4/22/2018,10/26/2018,84,climate_controlled,8262.84,826.284,Accepted
22114,3522,574,38,1/19/2018,3/20/2018,101,frozen,2072.02,207.202,Pending
22115,35572,1525,18,9/22/2018,9/25/2018,121,dry,166.12,16.612,Active
22116,16257,29110,236,5/8/2018,6/3/2018,96,dry,840.3,84.03,Accepted
22117,19721,18975,164,9/14/2018,10/7/2018,158,cooler,1280.76,128.076,Accepted
22118,22629,10161,318,9/7/2018,12/8/2018,51,climate_controlled,1431.51,143.151,Declined
22119,25406,27952,113,8/30/2018,10/19/2018,58,climate_controlled,1525.48,152.548,Accepted
22120,25778,19931,194,5/14/2018,6/6/2018,94,climate_controlled,284.32,28.432,Declined
22121,32888,13658,285,10/19/2018,12/20/2018,135,dry,4182.71,418.271,Terminated
22122,7863,23988,228,6/23/2018,12/15/2018,135,dry,13297.32,1329.732,Accepted
22123,11795,6257,359,10/7/2018,12/16/2018,163,dry,8402.76,840.276,Pending
22124,23694,14863,203,1/28/2018,9/21/2018,29,frozen,1800.07,180.007,Active
22125,35549,5909,179,8/27/2018,11/24/2018,83,climate_controlled,1204.59,120.459,Pending
22126,29960,574,38,8/30/2018,9/16/2018,97,frozen,563.82,56.382,Pending
22127,29204,13181,190,3/21/2018,8/7/2018,93,climate_controlled,8839.94,883.994,Pending
22128,10845,16327,186,10/4/2018,10/28/2018,74,dry,1448.05,144.805,Pending
22129,10346,25456,346,11/19/2018,12/2/2018,96,climate_controlled,774.65,77.465,Pending
22130,2605,17744,348,2/4/2018,11/27/2018,90,dry,15414.71,1541.471,Pending
22131,12133,22184,375,3/28/2018,9/6/2018,101,climate_controlled,6455.15,645.515,Declined
22132,1671,16327,186,9/22/2018,11/30/2018,156,dry,8776.35,877.635,Terminated
22133,15420,29057,343,5/12/2018,6/1/2018,103,climate_controlled,1083.62,108.362,Declined
22134,22094,1525,18,7/15/2018,9/3/2018,64,dry,1464.46,146.446,Active
22135,12561,35040,48,12/29/2018,12/31/2018,90,climate_controlled,74.8,7.48,Terminated
22136,26242,21487,339,8/7/2018,9/18/2018,127,cooler,589.22,58.922,Active
22137,10992,3223,301,11/22/2018,12/7/2018,112,climate_controlled,592.1,59.21,Active
22138,24963,17630,127,12/3/2018,12/5/2018,111,dry,82.91,8.291,Declined
22139,12483,19974,25,6/2/2018,8/30/2018,113,climate_controlled,4390.91,439.091,Terminated
22140,26694,17360,342,3/5/2018,10/17/2018,71,cooler,5570.82,557.082,Declined
22141,29816,30411,129,7/2/2018,8/2/2018,89,dry,914.33,91.433,Active
22142,34430,5909,179,10/29/2018,12/5/2018,77,climate_controlled,464.58,46.458,Terminated
22143,19624,30717,263,6/5/2018,8/22/2018,81,climate_controlled,2691.99,269.199,Active
22144,38360,32345,199,5/16/2018,7/30/2018,115,climate_controlled,2812.93,281.293,Pending
22145,19818,5909,379,1/17/2018,4/15/2018,48,climate_controlled,3666.2,366.62,Active
22146,30872,19138,151,4/14/2018,11/5/2018,116,climate_controlled,10382.41,1038.241,Active
22147,9214,2897,272,2/4/2018,12/3/2018,134,climate_controlled,15965.46,1596.546,Pending
22148,28837,27020,294,4/18/2018,9/27/2018,113,dry,7029.5,702.95,Accepted
22149,7293,22184,375,7/7/2018,10/15/2018,99,climate_controlled,3905.75,390.575,Pending
22150,25618,10857,187,5/21/2018,6/6/2018,83,climate_controlled,523.92,52.392,Declined
22151,31847,19729,372,4/2/2018,8/19/2018,80,climate_controlled,6200.39,620.039,Pending
22152,12547,39158,370,1/7/2018,10/6/2018,125,dry,15202.19,1520.219,Pending
22153,2330,10857,187,6/8/2018,6/14/2018,100,climate_controlled,236.71,23.671,Terminated
22154,22267,13457,352,10/22/2018,10/24/2018,83,dry,69.86,6.986,Declined
22155,18183,31492,255,5/15/2018,10/5/2018,118,dry,2574.09,257.409,Terminated
22156,21542,16330,120,12/2/2018,12/15/2018,108,climate_controlled,797.63,79.763,Accepted
22157,22455,13457,262,7/2/2018,11/6/2018,95,climate_controlled,6346.52,634.652,Declined
22158,2788,26171,29,4/2/2018,11/6/2018,104,climate_controlled,6917.13,691.713,Terminated
22159,22245,36026,353,3/9/2018,9/1/2018,184,climate_controlled,17886.61,1788.661,Declined
22160,2414,19389,232,10/14/2018,10/30/2018,121,climate_controlled,305.52,30.552,Accepted
22161,1396,33355,43,4/22/2018,12/15/2018,120,dry,12416.98,1241.698,Terminated
22162,25311,25923,89,11/3/2018,11/23/2018,110,climate_controlled,289.32,28.932,Active
22163,38784,25194,355,4/27/2018,11/4/2018,101,climate_controlled,15221.39,1522.139,Declined
22164,8270,16884,260,12/24/2018,12/31/2018,35,cooler,145.63,14.563,Pending
22165,37067,28413,183,8/5/2018,11/3/2018,66,climate_controlled,1687.29,168.729,Terminated
22166,36386,15914,192,5/4/2018,7/11/2018,68,climate_controlled,1167.53,116.753,Declined
22167,25793,29235,296,4/10/2018,4/19/2018,83,cooler,310.42,31.042,Active
22168,12176,20449,91,3/5/2018,9/30/2018,95,climate_controlled,8877.63,887.763,Terminated
22169,10892,15022,79,1/25/2018,2/12/2018,145,dry,1716.16,171.616,Pending
22170,36365,36026,46,3/15/2018,12/25/2018,33,dry,4551.5,455.15,Accepted
22171,25704,13181,176,6/3/2018,11/2/2018,51,dry,1712.66,171.266,Active
22172,37597,11099,334,12/20/2018,12/28/2018,63,climate_controlled,209.44,20.944,Declined
22173,26675,13457,65,6/1/2018,7/30/2018,121,cooler,2891.59,289.159,Active
22174,14461,11136,23,11/1/2018,11/14/2018,132,dry,875.58,87.558,Terminated
22175,30761,5565,32,5/29/2018,7/8/2018,85,climate_controlled,590.2,59.02,Terminated
22176,23444,17148,231,3/16/2018,5/14/2018,107,dry,1992.49,199.249,Terminated
22177,70,20656,26,10/29/2018,11/2/2018,106,dry,260.95,26.095,Pending
22178,35134,27952,279,11/22/2018,12/1/2018,62,climate_controlled,337.55,33.755,Active
22179,11687,36116,168,1/29/2018,3/23/2018,98,climate_controlled,1584.67,158.467,Declined
22180,36786,25439,139,4/4/2018,6/30/2018,110,climate_controlled,5034.08,503.408,Pending
22181,3906,38258,277,12/26/2018,12/29/2018,136,cooler,268.27,26.827,Pending
22182,9690,19389,232,2/3/2018,11/4/2018,52,climate_controlled,2248.45,224.845,Pending
22183,61,21042,72,8/5/2018,9/10/2018,105,cooler,1908.85,190.885,Declined
22184,455,18294,59,5/15/2018,8/18/2018,87,dry,1521.67,152.167,Pending
22185,7120,18240,166,3/1/2018,6/27/2018,116,climate_controlled,4824.18,482.418,Active
22186,4288,19336,373,1/28/2018,4/15/2018,133,climate_controlled,215.48,21.548,Accepted
22187,13601,17783,331,5/22/2018,9/21/2018,70,climate_controlled,1572.3,157.23,Active
22188,31978,19931,174,7/3/2018,12/11/2018,128,dry,8997.51,899.751,Active
22189,7709,22232,150,5/22/2018,11/4/2018,100,dry,6985.64,698.564,Declined
22190,9561,19729,372,6/24/2018,9/30/2018,88,climate_controlled,4808.65,480.865,Active
22191,20728,11644,354,5/14/2018,10/9/2018,82,dry,5107.09,510.709,Active
22192,786,17148,231,11/5/2018,12/8/2018,96,dry,999.87,99.987,Terminated
22193,29965,27271,265,2/22/2018,9/19/2018,96,climate_controlled,3271.81,327.181,Active
22194,20947,10183,171,9/15/2018,12/24/2018,169,dry,2755.86,275.586,Accepted
22195,8482,17724,240,10/31/2018,12/22/2018,120,cooler,2166.39,216.639,Declined
22196,30742,27108,146,9/21/2018,10/11/2018,160,climate_controlled,1195.13,119.513,Accepted
22197,14047,20342,363,9/25/2018,12/13/2018,145,climate_controlled,9038.47,903.847,Accepted
22198,2290,36493,6,9/22/2018,11/13/2018,75,dry,1230.9,123.09,Pending
22199,26683,16884,338,8/6/2018,11/20/2018,108,climate_controlled,3071.2,307.12,Terminated
22200,10288,36950,378,5/7/2018,8/5/2018,58,climate_controlled,2690.95,269.095,Declined
22201,24432,16327,246,8/30/2018,9/11/2018,169,climate_controlled,800.09,80.009,Active
22202,18881,10220,2,6/23/2018,7/28/2018,144,climate_controlled,1060.47,106.047,Declined
22203,16401,10853,80,1/20/2018,3/27/2018,128,climate_controlled,2977.4,297.74,Declined
22204,18862,17783,331,7/3/2018,10/11/2018,57,climate_controlled,1049.42,104.942,Active
22205,18631,37599,227,1/10/2018,3/6/2018,181,dry,3508.52,350.852,Accepted
22206,37066,931,340,12/11/2018,12/29/2018,148,climate_controlled,1611.54,161.154,Accepted
22207,40127,11660,271,7/12/2018,12/3/2018,94,dry,8900.38,890.038,Accepted
22208,12192,25439,139,1/6/2018,5/7/2018,105,climate_controlled,6683.18,668.318,Pending
22209,29925,20231,324,6/8/2018,8/31/2018,98,climate_controlled,2381.64,238.164,Terminated
22210,24509,574,38,7/15/2018,12/13/2018,49,frozen,2529.85,252.985,Declined
22211,29180,6257,359,12/20/2018,12/29/2018,84,dry,556.75,55.675,Terminated
22212,31131,3147,70,7/26/2018,9/18/2018,115,dry,1633.32,163.332,Pending
22213,7858,13457,65,6/17/2018,11/16/2018,135,cooler,8311.44,831.144,Accepted
22214,27681,22232,223,10/4/2018,10/18/2018,55,climate_controlled,303.78,30.378,Accepted
22215,33417,23431,90,6/20/2018,9/2/2018,95,dry,480.74,48.074,Terminated
22216,3937,11384,49,11/16/2018,12/26/2018,110,climate_controlled,2661.7,266.17,Declined
22217,21081,35593,7,12/25/2018,12/26/2018,62,climate_controlled,12.39,1.239,Terminated
22218,17966,12667,366,4/4/2018,5/31/2018,110,climate_controlled,2077.86,207.786,Declined
22219,17327,28413,183,1/20/2018,3/23/2018,97,climate_controlled,1708.31,170.831,Terminated
22220,590,10857,187,7/11/2018,9/24/2018,109,climate_controlled,3225.21,322.521,Active
22221,6540,20656,290,10/29/2018,11/2/2018,120,climate_controlled,340.87,34.087,Pending
22222,38318,28092,163,10/23/2018,12/31/2018,77,climate_controlled,2040.19,204.019,Declined
22223,11906,28413,183,5/28/2018,9/2/2018,120,climate_controlled,3306.4,330.64,Terminated
22224,12559,14904,295,9/18/2018,12/24/2018,152,climate_controlled,4653.45,465.345,Active
22225,20087,17148,231,6/22/2018,9/18/2018,34,dry,944.32,94.432,Pending
22226,27036,20231,324,3/23/2018,12/18/2018,85,climate_controlled,6639.78,663.978,Active
22227,27788,19931,194,8/2/2018,11/23/2018,93,climate_controlled,1382.01,138.201,Declined
22228,32674,4854,162,7/21/2018,11/26/2018,97,dry,3004.33,300.433,Terminated
22229,37225,23431,90,3/6/2018,12/31/2018,132,dry,2707.99,270.799,Declined
22230,7713,19336,287,3/11/2018,8/20/2018,142,cooler,5082.31,508.231,Accepted
22231,8343,1484,188,12/13/2018,12/16/2018,106,frozen,70.26,7.026,Declined
22232,13480,9332,85,11/25/2018,12/2/2018,119,dry,113.93,11.393,Declined
22233,9928,7883,367,2/3/2018,4/13/2018,91,climate_controlled,2675.37,267.537,Accepted
22234,18744,20342,363,3/28/2018,8/14/2018,141,climate_controlled,15464.42,1546.442,Active
22235,32248,11880,87,1/8/2018,7/13/2018,106,dry,8608.06,860.806,Pending
22236,1225,12393,358,3/27/2018,10/5/2018,102,climate_controlled,8241.38,824.138,Pending
22237,31770,31764,215,5/18/2018,8/9/2018,76,dry,2555,255.5,Accepted
22238,17633,5565,32,2/7/2018,11/25/2018,101,climate_controlled,5101.96,510.196,Declined
22239,34335,4854,351,12/18/2018,12/30/2018,127,climate_controlled,569.18,56.918,Accepted
22240,20702,29110,236,1/1/2018,2/5/2018,82,dry,966.21,96.621,Declined
22241,25251,36491,204,5/12/2018,10/16/2018,85,dry,7019.84,701.984,Declined
22242,3603,13880,64,4/29/2018,5/14/2018,117,climate_controlled,636.99,63.699,Declined
22243,5636,20449,91,4/25/2018,7/25/2018,145,climate_controlled,5899.79,589.979,Accepted
22244,22026,13457,352,3/29/2018,10/3/2018,107,dry,8465.25,846.525,Terminated
22245,1856,40130,3,5/11/2018,9/19/2018,85,dry,3690.11,369.011,Accepted
22246,18573,25439,145,4/16/2018,12/3/2018,115,climate_controlled,4331.91,433.191,Terminated
22247,33757,38258,277,1/10/2018,8/9/2018,134,cooler,18591.12,1859.112,Declined
22248,4378,25456,258,8/12/2018,10/26/2018,103,cooler,2275.59,227.559,Accepted
22249,7598,20656,26,11/25/2018,12/31/2018,96,dry,2127,212.7,Accepted
22250,38462,11998,364,2/26/2018,3/25/2018,150,climate_controlled,1640.42,164.042,Declined
22251,34168,4431,322,1/16/2018,6/19/2018,106,climate_controlled,7899.92,789.992,Pending
22252,24764,11998,364,10/1/2018,12/11/2018,134,climate_controlled,3853.56,385.356,Active
22253,21813,10161,318,6/30/2018,12/14/2018,76,climate_controlled,3872.28,387.228,Pending
22254,22887,33115,209,4/1/2018,12/21/2018,110,climate_controlled,15275.84,1527.584,Accepted
22255,23225,17658,376,8/2/2018,11/8/2018,72,climate_controlled,3711.65,371.165,Declined
22256,37486,13658,285,6/9/2018,8/3/2018,114,dry,3133.28,313.328,Pending
22257,12070,22232,71,6/24/2018,11/6/2018,105,climate_controlled,3579.09,357.909,Pending
22258,2932,13181,190,10/26/2018,11/29/2018,84,climate_controlled,1953.03,195.303,Accepted
22259,31216,19974,25,11/11/2018,11/27/2018,131,climate_controlled,915.12,91.512,Accepted
22260,39564,15976,155,1/22/2018,10/6/2018,93,climate_controlled,1634.44,163.444,Terminated
22261,28006,13603,31,4/10/2018,11/6/2018,123,climate_controlled,19293.95,1929.395,Accepted
22262,30881,17630,257,6/15/2018,12/5/2018,115,dry,11407.19,1140.719,Pending
22263,30108,40130,3,5/17/2018,7/22/2018,105,dry,2296.58,229.658,Terminated
22264,10564,7541,298,7/1/2018,10/18/2018,50,climate_controlled,3296.88,329.688,Declined
22265,22170,13603,31,5/19/2018,12/23/2018,145,climate_controlled,23611.37,2361.137,Declined
22266,8888,13181,176,8/27/2018,12/12/2018,93,dry,2198.49,219.849,Active
22267,8956,33701,11,9/16/2018,9/22/2018,61,dry,75.09,7.509,Terminated
22268,31441,37401,205,12/13/2018,12/25/2018,121,climate_controlled,603.4,60.34,Terminated
22269,8370,931,340,10/28/2018,11/20/2018,68,climate_controlled,946.11,94.611,Accepted
22270,9285,25843,329,8/27/2018,10/23/2018,96,climate_controlled,1439.21,143.921,Terminated
22271,13560,19021,327,7/6/2018,8/12/2018,96,climate_controlled,2428.98,242.898,Terminated
22272,26314,1666,140,8/13/2018,9/21/2018,137,climate_controlled,1096.12,109.612,Terminated
22273,35715,19389,232,8/18/2018,9/4/2018,117,climate_controlled,313.88,31.388,Accepted
22274,27213,14801,201,9/21/2018,11/27/2018,67,climate_controlled,1227.9,122.79,Active
22275,38409,23030,69,10/31/2018,11/15/2018,105,dry,480.53,48.053,Pending
22276,11686,26463,233,8/9/2018,10/16/2018,74,climate_controlled,3970.45,397.045,Accepted
22277,33989,26171,275,8/4/2018,11/3/2018,100,climate_controlled,4403.9,440.39,Pending
22278,20671,25693,250,10/20/2018,12/17/2018,79,dry,3253.85,325.385,Active
22279,1933,8431,180,6/30/2018,12/17/2018,72,climate_controlled,6438.58,643.858,Accepted
22280,1104,37094,161,2/7/2018,3/4/2018,107,climate_controlled,1758.9,175.89,Terminated
22281,18545,13736,377,1/19/2018,9/10/2018,50,climate_controlled,5108.25,510.825,Active
22282,37457,18975,164,10/5/2018,11/2/2018,109,cooler,1075.64,107.564,Active
22283,28534,16042,224,8/18/2018,8/21/2018,68,frozen,67.61,6.761,Declined
22284,13223,36466,362,3/10/2018,9/16/2018,89,dry,2223.78,222.378,Accepted
22285,4638,25439,139,4/24/2018,12/21/2018,58,climate_controlled,7352.81,735.281,Terminated
22286,26241,574,38,5/1/2018,10/2/2018,117,frozen,6160.68,616.068,Pending
22287,31462,13658,285,10/1/2018,11/7/2018,88,dry,1627.11,162.711,Pending
22288,28325,3147,319,7/5/2018,10/2/2018,72,climate_controlled,3876.4,387.64,Accepted
22289,35783,25194,355,2/26/2018,6/2/2018,95,climate_controlled,7196.05,719.605,Declined
22290,9614,17298,278,4/11/2018,10/27/2018,123,dry,8111.61,811.161,Pending
22291,38332,18294,21,8/9/2018,11/15/2018,116,cooler,2272.35,227.235,Declined
22292,28998,29057,343,12/18/2018,12/30/2018,106,climate_controlled,669.11,66.911,Pending
22293,39933,27779,142,4/25/2018,5/29/2018,55,climate_controlled,560.69,56.069,Pending
22294,7458,38424,78,5/6/2018,12/20/2018,96,climate_controlled,9095.81,909.581,Active
22295,32151,27952,279,3/25/2018,11/6/2018,131,climate_controlled,17909.6,1790.96,Declined
22296,23126,31764,215,8/29/2018,10/3/2018,26,dry,368.59,36.859,Accepted
22297,17959,13736,377,7/20/2018,7/24/2018,129,climate_controlled,225.29,22.529,Terminated
22298,33594,18294,59,4/10/2018,8/11/2018,127,dry,2875.98,287.598,Terminated
22299,13580,20231,324,5/18/2018,7/21/2018,101,climate_controlled,1870.13,187.013,Terminated
22300,23163,29058,374,3/29/2018,6/28/2018,55,climate_controlled,1684.97,168.497,Pending
22301,10,159,242,7/23/2018,12/17/2018,101,climate_controlled,3904.96,390.496,Pending
22302,38563,35040,50,1/4/2018,11/3/2018,120,dry,15301.08,1530.108,Declined
22303,2058,26171,275,7/9/2018,9/30/2018,127,climate_controlled,5101.27,510.127,Declined
22304,19437,30134,100,6/7/2018,12/29/2018,105,dry,9624.33,962.433,Declined
22305,22984,32214,361,11/1/2018,11/23/2018,108,dry,824.9,82.49,Accepted
22306,11754,8529,51,1/20/2018,2/20/2018,65,climate_controlled,487.57,48.757,Declined
22307,35741,174,108,4/11/2018,5/4/2018,133,climate_controlled,1126.38,112.638,Pending
22308,24803,1178,249,6/18/2018,10/2/2018,106,climate_controlled,5792.23,579.223,Active
22309,11469,16042,224,1/29/2018,10/5/2018,88,frozen,7261.58,726.158,Active
22310,34801,17298,278,11/22/2018,12/17/2018,100,dry,828.49,82.849,Terminated
22311,12391,11638,84,10/15/2018,11/23/2018,106,dry,1522.22,152.222,Accepted
22312,26406,39836,159,7/26/2018,12/21/2018,142,dry,6964.64,696.464,Terminated
22313,15216,26463,233,1/24/2018,11/24/2018,93,climate_controlled,22307.77,2230.777,Pending
22314,36538,27271,265,3/15/2018,5/1/2018,123,climate_controlled,942.7,94.27,Declined
22315,22481,32551,158,5/18/2018,11/30/2018,84,climate_controlled,7967.67,796.767,Active
22316,24401,2897,111,10/22/2018,11/7/2018,56,climate_controlled,391.2,39.12,Declined
22317,10348,15365,160,6/5/2018,7/8/2018,89,cooler,1035.11,103.511,Pending
22318,2282,23666,256,7/25/2018,9/9/2018,74,frozen,1468.29,146.829,Accepted
22319,3751,17744,348,1/18/2018,12/15/2018,148,dry,28345.93,2834.593,Pending
22320,4654,20231,324,10/13/2018,11/19/2018,52,climate_controlled,556.64,55.664,Pending
22321,26472,36026,46,9/4/2018,10/20/2018,99,dry,2203.89,220.389,Declined
22322,12756,1666,140,10/3/2018,12/8/2018,152,climate_controlled,2058.07,205.807,Declined
22323,28395,13751,208,5/5/2018,11/25/2018,93,climate_controlled,8981.81,898.181,Accepted
22324,15125,2525,226,3/11/2018,3/27/2018,113,dry,627.7,62.77,Declined
22325,34749,17360,342,4/6/2018,11/23/2018,70,cooler,5613.87,561.387,Active
22326,10926,9332,85,10/24/2018,11/22/2018,98,dry,388.69,38.869,Terminated
22327,19659,22232,71,11/15/2018,12/13/2018,127,climate_controlled,897.87,89.787,Declined
22328,34336,19974,25,7/11/2018,9/25/2018,114,climate_controlled,3782.73,378.273,Active
22329,6988,33546,220,1/4/2018,9/28/2018,123,climate_controlled,19866.56,1986.656,Terminated
22330,7123,5565,63,7/3/2018,10/7/2018,138,dry,6968.81,696.881,Active
22331,27610,18836,119,1/16/2018,7/22/2018,79,dry,7771,777.1,Pending
22332,25346,14126,306,7/22/2018,9/13/2018,130,dry,2428.3,242.83,Pending
22333,36935,12743,244,1/17/2018,3/27/2018,105,dry,4039.73,403.973,Pending
22334,29930,25923,89,1/28/2018,8/16/2018,72,climate_controlled,1893.7,189.37,Terminated
22335,1922,37599,227,5/24/2018,11/7/2018,123,dry,7239.44,723.944,Pending
22336,11723,37599,227,5/27/2018,11/5/2018,164,dry,9363.58,936.358,Accepted
22337,26781,29023,349,2/13/2018,7/28/2018,135,climate_controlled,11131.4,1113.14,Active
22338,8996,5595,350,3/28/2018,4/11/2018,125,climate_controlled,966.58,96.658,Active
22339,28695,22325,207,2/3/2018,10/11/2018,137,climate_controlled,8828.05,882.805,Declined
22340,38866,26240,264,2/23/2018,7/20/2018,86,climate_controlled,6650.04,665.004,Declined
22341,39223,5909,40,5/18/2018,7/3/2018,128,dry,2508.77,250.877,Active
